NUM;NAME;RAJD;DECJD;P0;DM;
# Generated 2015-09-02 using ATNF Pulsar Catalogue web form
# Used "Short csv without errors" output
# Conditions "DM > 0 && P0 > 0"
# Return fields Name, RaJD, DecJD, P0, DM
# Removed second line (units) from resulting output
# Changed "#" in first line to "NUM"
1814;J1845-0826;281.273721;-8.444361;0.634354;228.20;
1815;J1845-1114;281.440742;-11.236389;0.206220;206.70;
1816;J1845-1351;281.297917;-13.865139;2.618918;197.40;
1817;J1846+0051;281.682588;0.860833;0.434373;140.00;
1818;J1846-0257;281.564542;-2.960000;4.476723;237.00;
1819;J1846-0749;281.582267;-7.822611;0.350110;388.30;
1820;J1846-07492;281.533329;-7.820333;0.861380;192.00;
1821;J1846-7403;281.557417;-74.051111;4.878839;97.00;
1822;J1847-0130;281.896708;-1.512778;6.707046;667.00;
1823;B1844-04;281.845158;-4.037276;0.597769;141.98;
1824;J1847-0427;281.828583;-4.466389;0.259247;188.30;
1825;J1847-0438;281.908021;-4.637583;0.957991;229.00;
1826;J1847-0443;281.966042;-4.726722;0.340832;454.90;
1827;J1847-0605;281.837796;-6.087250;0.778164;207.90;
1828;J1848-0023;282.157875;-0.388056;0.537624;30.60;
1829;J1848-0055;282.189583;-0.931389;0.274557;1166.00;
1830;B1845-01;282.098299;-1.399508;0.659432;159.53;
1831;J1848+0351;282.176000;3.859917;0.191443;336.60;
1832;J1848-0511;282.062542;-5.193889;1.637129;418.00;
1833;J1848-0601;282.084788;-6.018806;0.225004;496.60;
1834;J1848+0604;282.227592;6.079667;2.218603;242.70;
1835;J1848+0647;282.233375;6.792139;0.505957;27.90;
1836;J1848+0826;282.182375;8.443306;0.328665;90.77;
1837;J1848-1150;282.049208;-11.835889;1.312218;163.40;
1838;J1848-12;282.008333;-12.783333;6.795300;88.00;
1839;J1848+12;282.125000;12.833333;0.754730;139.00;
1840;J1848-1414;282.163148;-14.238163;0.297770;134.47;
1841;B1845-19;282.075144;-19.875246;4.308190;18.23;
1842;J1849-0040;282.292708;-0.672222;0.672481;1234.90;
1843;J1849+0127;282.434083;1.456389;0.542155;207.30;
1844;J1849-0317;282.491042;-3.291944;0.668408;42.90;
1845;J1849+0409;282.264462;4.161750;0.761194;56.10;
1846;J1849-0614;282.438154;-6.242083;0.953384;119.60;
1847;B1846-06;282.276815;-6.618585;1.451319;148.17;
1848;J1849+2423;282.394485;24.396104;0.275641;62.24;
1849;J1850-0006;282.699708;-0.107250;2.191498;570.00;
1850;J1850-0026;282.561308;-0.436556;0.166634;947.00;
1851;J1850+0026;282.688100;0.440444;1.081844;201.40;
1852;J1850-0031;282.639125;-0.519167;0.734185;895.00;
1853;J1850+0124;282.504225;1.409614;0.003560;118.89;
1854;J1850+0242;282.673679;2.715956;0.004480;540.07;
1855;J1850+0423;282.597625;4.385889;0.290716;265.80;
1856;B1848+13;282.647807;13.599554;0.345582;60.15;
1857;J1850+15;282.537500;15.533333;1.383965;24.70;
1858;J1851-0029;282.979554;-0.499472;0.518721;510.00;
1859;J1851-0053;282.763208;-0.885361;1.409065;24.00;
1860;J1851-0114;282.818375;-1.237056;0.953182;427.20;
1861;J1851+0118;282.967417;1.316389;0.906977;418.00;
1862;J1851+0232;282.750000;2.533333;0.344020;605.40;
1863;J1851-0241;282.813583;-2.691944;0.435194;515.00;
1864;B1848+04;282.763745;4.303337;0.284697;115.54;
1865;B1848+12;282.805065;12.993135;1.205303;70.61;
1866;J1852+0008;283.178250;0.136000;0.467894;254.90;
1867;J1852+0013;283.174079;0.232528;0.957751;545.00;
1868;B1849+00;283.114255;0.533885;2.180195;787.00;
1869;J1852-0118;283.071458;-1.304111;0.451473;286.00;
1870;J1852-0127;283.015000;-1.456500;0.428979;431.00;
1871;J1852+0305;283.135833;3.084722;1.326149;320.00;
1872;J1852-0635;283.239083;-6.599167;0.524151;171.00;
1873;J1852-2610;283.247783;-26.170195;0.336337;56.81;
1874;J1853-0004;283.345908;-0.075639;0.101436;438.20;
1875;J1853+0011;283.374867;0.191583;0.397882;568.80;
1876;J1853+0056;283.386083;0.949722;0.275578;180.90;
1877;J1853+03;283.250000;3.000000;0.585530;290.20;
1878;J1853+0505;283.268167;5.090583;0.905137;279.00;
1879;J1853+0545;283.493379;5.765350;0.126400;198.70;
1880;J1853-0649;283.355925;-6.823861;1.048132;44.54;
1881;J1853+0853;283.341958;8.888056;3.914658;214.00;
1882;J1853+1303;283.488830;13.062244;0.004092;30.57;
1883;J1854+00;283.500000;0.000000;0.767330;532.90;
1884;J1854+0306;283.512417;3.103889;4.557820;192.40;
1885;J1854+0317;283.621083;3.291944;1.366450;404.00;
1886;B1852+10;283.622230;10.778369;0.573197;207.20;
1887;B1851-14;283.684553;-14.357340;1.146595;130.40;
1888;J1854-1557;283.723333;-15.956111;3.453200;160.00;
1889;J1855+0205;283.925192;2.093444;0.246817;867.30;
1890;J1855+0307;283.860958;3.122278;0.845348;402.50;
1891;J1855+0422;283.922375;4.379722;1.678106;438.00;
1892;J1855+0527;283.812804;5.461306;1.393484;362.00;
1893;J1855+0700;283.823833;7.010306;0.258685;244.00;
1894;J1855-0941;283.815333;-9.683889;0.345401;151.99;
1895;J1856+0102;284.118763;1.036278;0.620217;554.00;
1896;B1853+01;284.044382;1.222576;0.267440;96.74;
1897;J1856+0245;284.212083;2.763056;0.080907;623.50;
1898;J1856+0404;284.110833;4.073889;0.420252;341.30;
1899;J1856-0526;284.091571;-5.449111;0.370483;130.50;
1900;B1854+00;284.253367;0.954659;0.356929;82.39;
1901;J1857+0143;284.387533;1.729722;0.139760;249.00;
1902;J1857+0210;284.420417;2.182778;0.630983;783.00;
1903;B1855+02;284.431843;2.211420;0.415823;506.77;
1904;J1857+0526;284.316067;5.441306;0.349951;466.40;
1905;J1857+0809;284.288792;8.151194;0.502924;282.00;
1906;B1855+09;284.401637;9.721465;0.005362;13.30;
1907;J1857-1027;284.360208;-10.450278;3.687219;108.90;
1908;J1858+02;284.500000;2.000000;0.197650;492.10;
1909;J1858+0215;284.572625;2.260556;0.745828;702.00;
1910;J1858+0241;284.724208;2.693889;4.693233;336.00;
1911;J1858+0346;284.593167;3.777167;0.256844;386.00;
1912;J1858-0736;284.684583;-7.616667;0.551059;194.00;
1913;J1858-2216;284.500000;-22.266667;0.002380;26.60;
1914;J1859+00;284.941667;0.583333;0.559634;420.00;
1915;J1859+0601;284.940667;6.029472;1.044313;276.00;
1916;J1859+1526;284.934954;15.436389;0.933972;97.45;
1917;J1859+76;284.750000;76.900000;1.393617;47.00;
1918;J1900-0051;285.194350;-0.852333;0.385194;136.80;
1919;J1900+0227;285.160833;2.458889;0.374262;201.10;
1920;J1900+0308;285.210645;3.140022;0.004909;249.90;
1921;J1900+0634;285.116808;6.572472;0.389869;323.40;
1922;J1900-09;285.058333;-9.468611;1.424000;150.00;
1923;B1857-26;285.198258;-26.012167;0.612209;37.99;
1924;J1900+30;285.075000;30.883333;0.602227;65.00;
1925;B1851-79;285.101667;-79.863389;1.279193;39.00;
1926;J1901+00;285.383333;0.433333;0.777662;345.50;
1927;J1901+0124;285.468937;1.413694;0.318817;314.40;
1928;B1859+01;285.392869;1.943949;0.288219;105.39;
1929;J1901+0235;285.250000;2.583333;0.885240;403.00;
1930;J1901+0254;285.315292;2.911389;1.299693;185.00;
1931;J1901+0300;285.498403;3.006479;0.007797;253.89;
1932;J1901-0312;285.315312;-3.208194;0.355725;106.40;
1933;J1901-0315;285.318042;-3.253972;0.801693;242.60;
1934;J1901+0320;285.262542;3.338333;0.636584;393.00;
1935;B1859+03;285.382422;3.518312;0.655450;402.08;
1936;J1901+0355;285.378375;3.933028;0.554756;547.00;
1937;J1901+0413;285.292917;4.230833;2.663080;352.00;
1938;J1901+0435;285.384167;4.589722;0.690576;1042.60;
1939;J1901+0459;285.250000;4.983333;0.877060;1103.60;
1940;J1901+0510;285.491042;5.176111;0.614757;429.00;
1941;J1901+0621;285.274833;6.355278;0.832002;94.00;
1942;B1859+07;285.412236;7.276335;0.643999;252.81;
1943;J1901-0906;285.470896;-9.103002;1.781928;72.68;
1944;J1901+1306;285.453208;13.113417;1.830857;75.03;
1945;J1901-1740;285.325125;-17.666667;1.956858;24.40;
1946;J1902+02;285.500000;2.000000;0.415320;281.20;
1947;J1902+0248;285.709417;2.815556;1.223777;272.00;
1948;J1902-0340;285.711250;-3.671667;1.524672;114.00;
1949;B1900+05;285.677585;5.940533;0.746577;177.49;
1950;B1900+06;285.709488;6.275947;0.673503;502.90;
1951;J1902+0723;285.556417;7.397500;0.487813;105.00;
1952;J1902-10;285.575000;-10.659167;0.786800;91.00;
1953;J1902-5105;285.520833;-51.161944;0.001740;36.30;
1954;J1902-70;285.500000;-70.000000;0.003600;19.50;
1955;B1900+01;285.874923;1.593982;0.729304;245.17;
1956;J1903-0258;285.876429;-2.971000;0.301459;113.00;
1957;J1903+0327;285.774138;3.455336;0.002150;297.52;
1958;J1903+0415;285.750000;4.250000;1.151390;473.50;
1959;J1903+0601;285.836975;6.026111;0.374117;388.00;
1960;B1900-06;285.908083;-6.539428;0.431887;195.61;
1961;J1903-0848;285.796963;-8.815944;0.887325;66.99;
1962;J1903+0925;285.979917;9.431944;0.357155;162.00;
1963;J1903+2225;285.970625;22.420083;0.651185;109.20;
1964;J1904+0004;286.053001;0.068127;0.139525;233.61;
1965;J1904-0150;286.231479;-1.842361;0.379387;162.20;
1966;J1904+0412;286.130758;4.201639;0.071095;185.90;
1967;J1904+0451;286.247437;4.865265;0.006092;182.71;
1968;J1904+0738;286.031387;7.647692;0.208958;278.32;
1969;J1904+0800;286.014583;8.014611;0.263345;438.80;
1970;B1901+10;286.010375;10.192944;1.856570;135.00;
1971;J1904-1224;286.138673;-12.400366;0.750808;118.23;
1972;J1904-16;286.187500;-16.413056;1.541000;150.00;
1973;B1902-01;286.365564;-0.944710;0.643181;229.13;
1974;J1905+0154A;286.314167;1.909167;0.003193;193.69;
1975;J1905+0400;286.367806;4.003023;0.003784;25.69;
1976;J1905+0600;286.268125;6.016639;0.441210;730.10;
1977;J1905+0616;286.278537;6.271306;0.989706;256.05;
1978;B1903+07;286.473426;7.155379;0.648040;245.34;
1979;J1905+0902;286.331396;9.042358;0.218253;433.40;
1980;J1906+0055;286.500000;0.916667;0.002790;126.90;
1981;J1906+0414;286.740804;4.241511;1.043362;349.00;
1982;B1904+06;286.646854;6.684139;0.267275;472.80;
1983;J1906+0649;286.549875;6.830028;1.286564;249.00;
1984;J1906+0725;286.500000;7.416667;1.536510;480.40;
1985;J1906+0746;286.703583;7.773861;0.144073;217.75;
1986;J1906+0912;286.618583;9.215722;0.775345;265.00;
1987;J1906+1854;286.686292;18.902361;1.019093;156.72;
1988;J1907+0249;286.925125;2.828056;0.351879;261.00;
1989;J1907+0256;286.750000;2.933333;0.618770;250.40;
1990;J1907+0345;286.810596;3.752944;0.240153;311.70;
1991;J1907+05;286.750000;5.000000;0.168680;456.70;
1992;J1907+0534;286.847250;5.581389;1.138403;524.00;
1993;J1907+0602;286.978083;6.038028;0.106633;82.10;
1994;J1907+0731;286.978292;7.522750;0.363676;239.80;
1995;J1907+0740;286.933825;7.672944;0.574698;332.00;
1996;J1907+0918;286.843504;9.308544;0.226107;357.90;
1997;J1907+1149;286.907417;11.826972;1.420160;202.80;
1998;B1904+12;286.794583;12.793306;0.827097;257.00;
1999;J1907-1532;286.778250;-15.537472;0.632235;72.60;
2000;B1905+39;286.894400;40.034919;1.235757;30.96;
2001;J1908+0457;287.067292;4.961389;0.846793;360.00;
2002;J1908+0500;287.021508;5.015125;0.291021;201.42;
2003;J1908+0734;287.070875;7.570656;0.212353;11.10;
2004;J1908+0839;287.077125;8.666444;0.185397;512.10;
2005;J1908+0909;287.030987;9.153444;0.336555;467.50;
2006;B1906+09;287.244833;9.270556;0.830270;249.80;
2007;J1908+2351;287.133083;23.861639;0.377578;101.50;
2008;B1907+00;287.396907;0.132714;1.016948;112.79;
2009;B1907+02;287.409627;2.914076;0.989831;171.73;
2010;J1909+0616;287.463375;6.281056;0.755993;352.00;
2011;J1909+0641;287.371050;6.690500;0.741762;36.70;
2012;J1909+0749;287.284167;7.825556;0.237161;539.36;
2013;J1909+0912;287.332958;9.214917;0.222949;421.50;
2014;B1907+10;287.452891;11.034263;0.283641;149.98;
2015;J1909+1148;287.250000;11.800000;0.448950;201.90;
2016;J1909+1450;287.362333;14.849444;0.996108;119.50;
2017;J1909+1859;287.327517;18.986317;0.542451;64.48;
2018;J1909-3744;287.447653;-37.737328;0.002947;10.39;
2019;J1910-0112;287.565417;-1.201667;1.360603;178.00;
2020;J1910+0225;287.543162;2.423222;0.337855;209.00;
2021;B1907-03;287.623659;-3.165020;0.504605;205.53;
2022;B1907+03;287.537766;3.974451;2.330263;82.93;
2023;J1910+0534;287.610458;5.569167;0.452867;484.00;
2024;J1910+0714;287.577487;7.236611;2.712423;124.06;
2025;J1910+0728;287.591996;7.476969;0.325415;283.70;
2026;J1910+1027;287.500000;10.450000;0.531470;705.70;
2027;B1907+12;287.556413;12.527829;1.441742;258.64;
2028;J1910+1256;287.540423;12.940419;0.004984;38.07;
2029;J1910-5959A;287.928148;-59.974140;0.003266;33.70;
2030;J1910-5959B;287.716898;-59.983573;0.008358;33.28;
2031;J1910-5959C;287.773147;-60.016583;0.005277;33.21;
2032;J1910-5959D;287.718401;-59.984855;0.009035;33.28;
2033;J1910-5959E;287.717322;-59.983913;0.004572;33.31;
2034;J1911+00;287.950000;0.616667;6.940000;100.00;
2035;B1908+00A;287.796207;1.036039;0.003619;202.68;
2036;J1911+0101B;287.802385;1.030678;0.005384;196.69;
2037;J1911+09;287.750000;9.000000;0.273710;334.70;
2038;J1911+10;287.750000;10.000000;0.190890;446.20;
2039;J1911-1114;287.955386;-11.239536;0.003626;30.98;
2040;J1911+1347;287.980020;13.792892;0.004626;30.99;
2041;J1911+1758;287.980792;17.979386;0.460406;48.97;
2042;J1911+37;287.750000;37.633333;0.851095;72.00;
2043;B1910+10;288.193042;10.611556;0.409349;147.00;
2044;B1910+20;288.180644;21.076051;2.232969;88.34;
2045;J1912+2525;288.077608;25.417256;0.621976;37.84;
2046;B1911-04;288.475723;-4.679911;0.825936;89.39;
2047;J1913+0446;288.461750;4.768333;1.616130;109.10;
2048;J1913+0617;288.250000;6.283333;0.005030;155.80;
2049;J1913+0832;288.252083;8.534750;0.134409;355.20;
2050;J1913+0904;288.337754;9.079278;0.163246;95.30;
2051;B1911+09;288.469583;9.611611;1.241965;157.00;
2052;J1913+1000;288.264958;10.000667;0.837148;422.00;
2053;J1913+1011;288.334754;10.189714;0.035909;178.80;
2054;J1913+1103;288.250000;11.050000;0.923910;628.90;
2055;J1913+1145;288.432833;11.759194;0.306069;637.00;
2056;J1913+1330;288.324896;13.509111;0.923391;175.64;
2057;B1911+13;288.351489;14.014644;0.521473;145.05;
2058;J1913+3732;288.366196;37.536750;0.851079;69.00;
2059;J1914+0219;288.599142;2.329944;0.457527;233.80;
2060;J1914+0631;288.571833;6.532306;0.693811;58.00;
2061;J1914+0659;288.500000;6.983333;0.018510;224.70;
2062;B1911+11;288.542167;11.367694;0.600997;100.00;
2063;J1915+0227;288.758842;2.463269;0.317306;192.60;
2064;J1915+0738;288.853333;7.642056;1.542704;39.00;
2065;J1915+0752;288.758083;7.869222;2.058314;105.30;
2066;J1915+0838;288.807792;8.649917;0.342777;358.00;
2067;B1913+10;288.874933;10.162131;0.404547;241.69;
2068;J1915-11;288.750000;-11.500000;2.177000;91.06;
2069;J1915+1144;288.750000;11.733333;0.173650;338.30;
2070;J1915+1149;288.750000;11.816667;0.100040;702.10;
2071;J1915+1410;288.897567;14.180972;0.297494;273.70;
2072;B1913+16;288.866664;16.107608;0.059030;168.77;
2073;B1913+167;288.829624;16.785688;1.616231;62.57;
2074;J1916+0748;289.214583;7.800000;0.541752;304.00;
2075;J1916+0844;289.079504;8.735278;0.439995;339.40;
2076;J1916+0852;289.102500;8.876667;2.182746;295.00;
2077;B1914+09;289.134769;9.857216;0.270254;60.95;
2078;J1916+1023;289.153792;10.384167;1.618339;329.80;
2079;B1913+105;289.048833;10.514833;0.628970;387.20;
2080;J1916+1225;289.083521;12.431650;0.227387;265.31;
2081;B1914+13;289.244459;13.213894;0.281842;237.01;
2082;J1917+0834;289.453554;8.581842;2.129665;29.18;
2083;B1915+13;289.415793;13.899154;0.194631;94.54;
2084;J1917+1737;289.349900;17.625444;0.334725;208.00;
2085;B1915+22;289.434283;22.380211;0.425897;134.93;
2086;J1918-0642;289.700147;-6.709684;0.007646;26.55;
2087;J1918-1052;289.701029;-10.879550;0.798693;62.73;
2088;J1918+1310;289.500000;13.166667;0.856740;247.40;
2089;B1916+14;289.598493;14.751667;1.181023;27.20;
2090;J1918+1541;289.532083;15.687556;0.370883;13.00;
2091;B1917+00;289.961096;0.361056;1.272260;90.31;
2092;J1919+0134;289.931750;1.582361;1.603984;191.90;
2093;J1919+1314;289.887442;13.243694;0.571400;613.40;
2094;J1919+1645;289.788512;16.756311;0.562790;208.00;
2095;J1919+1745;289.930592;17.751053;2.081343;142.30;
2096;J1920-09;290.204167;-9.774167;1.038000;93.00;
2097;J1920+1040;290.230750;10.675278;2.215802;304.00;
2098;J1920+1110;290.055458;11.183056;0.509886;182.00;
2099;B1918+26;290.159894;26.844000;0.785522;27.62;
2100;J1921+0812;290.448767;8.214406;0.210648;84.00;
2101;B1919+14;290.350666;14.321409;0.618183;91.64;
2102;J1921+1544;290.443635;15.738183;0.143576;385.00;
2103;J1921+16;290.250000;16.000000;0.936430;204.70;
2104;B1918+19;290.265833;19.812407;0.821035;153.85;
2105;B1919+20;290.464988;20.055778;0.760681;101.00;
2106;B1919+21;290.436729;21.883958;1.337302;12.44;
2107;J1921+42;290.483333;42.416667;0.595201;53.00;
2108;J1922+1733;290.721742;17.556519;0.236171;238.00;
2109;B1920+20;290.533362;20.299255;1.172763;203.31;
2110;B1920+21;290.723049;21.178324;1.077924;217.09;
2111;J1922+58;290.500000;58.466667;0.529623;53.00;
2112;B1921+17;290.782708;17.102611;0.547209;142.50;
2113;J1923+2515;290.843727;25.261290;0.003788;18.86;
2114;J1924+1628;291.000000;16.466667;0.375090;542.90;
2115;J1924+1631;291.228667;16.530222;2.935186;518.50;
2116;J1924+1639;291.012965;16.661321;0.158043;208.00;
2117;J1924+17;291.000000;17.000000;0.758430;527.40;
2118;B1922+20;291.166667;20.667500;0.237790;213.00;
2119;J1925-16;291.275000;-16.016667;3.885800;88.00;
2120;J1925+1721;291.250000;17.350000;0.075660;223.70;
2121;J1925+19;291.358333;19.066667;1.916353;328.00;
2122;B1923+04;291.601962;4.525457;1.074078;102.24;
2123;J1926+0737;291.640583;7.618667;0.318062;159.00;
2124;J1926-1314;291.724312;-13.234389;4.864284;40.83;
2125;B1924+14;291.738441;14.582038;1.324922;211.41;
2126;J1926+1613;291.500000;16.216667;0.308300;32.90;
2127;B1924+16;291.688845;16.809106;0.579823;176.88;
2128;B1924+19;291.595083;19.469917;1.346012;445.00;
2129;J1926+2016;291.575267;20.266981;0.299072;247.00;
2130;J1927+0911;291.856783;9.184917;0.290305;202.70;
2131;B1925+18;291.793425;18.869028;0.482766;254.00;
2132;B1925+188;291.854042;18.943556;0.298313;99.00;
2133;B1925+22;291.783667;22.582583;1.431066;180.00;
2134;J1928+15;292.083333;15.216667;0.403000;242.00;
2135;J1928+1746;292.177304;17.774894;0.068730;176.68;
2136;J1928+1923;292.021513;19.392033;0.817330;476.00;
2137;J1929+00;292.366667;0.433333;1.166900;33.00;
2138;J1929+16;292.325000;16.350000;0.529681;12.00;
2139;B1926+18;292.319917;18.749861;1.220470;112.00;
2140;J1929+19;292.383333;19.083333;0.339215;527.00;
2141;J1929+1955;292.323214;19.918864;0.257832;281.00;
2142;J1929+2121;292.267663;21.356300;0.723599;66.00;
2143;J1929+62;292.250000;62.266667;1.456004;67.70;
2144;B1927+13;292.503946;13.269750;0.760032;207.30;
2145;J1930+14;292.500000;14.000000;0.425710;209.20;
2146;J1930+17;292.683333;17.416667;1.609690;201.00;
2147;J1930-1852;292.623815;-18.862853;0.185520;42.85;
2148;J1930+1852;292.625542;18.870583;0.136855;308.00;
2149;J1931+1440;292.750000;14.666667;1.779230;239.30;
2150;B1929+15;292.982125;15.615972;0.314355;140.00;
2151;J1931+1952;292.982767;19.869861;0.501123;441.00;
2152;J1931+30;292.866667;30.583333;0.582126;56.00;
2153;B1929+10;293.058124;10.992339;0.226518;3.18;
2154;J1932+17;293.000000;17.000000;0.041820;53.20;
2155;B1929+20;293.033431;20.346226;0.268217;211.15;
2156;B1930+22;293.094758;22.347635;0.144470;219.20;
2157;J1932-3655;293.025625;-36.917250;0.571420;59.88;
2158;J1933+0758;293.330862;7.968614;0.437454;165.02;
2159;B1930+13;293.343871;13.080547;0.928324;177.90;
2160;J1933+1726;293.250000;17.433333;0.021510;156.60;
2161;B1931+24;293.407637;24.611010;0.813690;106.03;
2162;J1933-6211;293.385113;-62.196356;0.003543;11.50;
2163;J1934+19;293.500000;19.000000;0.230990;97.60;
2164;J1934+2352;293.692458;23.882194;0.178432;355.50;
2165;J1935+12;293.812500;12.050000;1.939900;190.00;
2166;B1933+16;293.949275;16.277774;0.358738;158.52;
2167;J1935+1726;293.766450;17.441239;0.004200;61.60;
2168;B1933+17;293.874875;17.753389;0.654408;214.60;
2169;J1935+2025;293.924754;20.427806;0.080118;182.00;
2170;J1935+52;293.750000;52.200000;0.568387;71.00;
2171;B1933+15;294.006333;15.610000;0.967338;165.00;
2172;J1936+20;294.000000;20.000000;1.390880;205.10;
2173;J1936+21;294.120833;21.200000;0.642932;264.00;
2174;J1937-00;294.287500;-0.283333;0.240100;68.60;
2175;J1937+1505;294.317958;15.088611;2.872774;237.00;
2176;B1935+25;294.255275;25.737132;0.200980;53.22;
2177;J1937+2950;294.448346;29.833833;1.657429;113.80;
2178;J1938+0650;294.472750;6.835000;1.121562;70.80;
2179;J1938+2010;294.534750;20.181028;0.687082;327.70;
2180;J1938+2012;294.500000;20.200000;0.002630;237.10;
2181;J1938+2213;294.559083;22.220189;0.166116;91.00;
2182;J1939+10;294.795833;10.750000;2.310000;90.00;
2183;B1937+21;294.910672;21.583092;0.001558;71.02;
2184;B1937+24;294.773320;24.715446;0.645302;142.88;
2185;J1939+66;295.000000;66.200000;0.022261;41.20;
2186;J1940+2246;295.000000;22.766667;0.258890;218.10;
2187;J1940+2337;295.147858;23.629583;0.546824;252.10;
2188;J1940-2403;295.125000;-24.050000;1.855276;63.30;
2189;J1941+0121;295.316829;1.360972;0.217317;52.70;
2190;J1941+1026;295.384725;10.440444;0.905394;138.91;
2191;J1941+1341;295.270279;13.691778;0.559084;147.90;
2192;J1941+2525;295.336667;25.418139;2.306153;314.40;
2193;B1937-26;295.251696;-26.034931;0.402858;50.04;
2194;J1941+43;295.500000;43.383333;0.840887;79.00;
2195;B1939+17;295.504292;17.724528;0.696262;190.00;
2196;J1942+81;295.500000;81.100000;0.203568;40.30;
2197;J1943+0609;295.871383;6.166000;0.446226;70.76;
2198;B1940-12;295.856172;-12.628449;0.972429;28.92;
2199;J1943+2210;295.818713;22.173098;0.005084;174.09;
2200;J1944+0907;296.038837;9.123122;0.005185;24.34;
2201;J1944-10;296.000000;-10.283333;0.409135;31.01;
2202;B1941-17;296.021833;-17.836406;0.841158;56.32;
2203;B1942+17;296.132500;17.928444;1.996899;175.00;
2204;J1944+2236;296.004461;22.606283;0.003618;185.45;
2205;B1942-00;296.368322;-0.682798;1.045632;59.71;
2206;J1945+07;296.479167;7.283333;1.073900;62.00;
2207;B1943+18;296.400417;18.572250;1.068708;217.70;
2208;J1946-1312;296.740954;-13.210111;0.491865;60.00;
2209;B1944+17;296.721017;18.094789;0.440618;16.22;
2210;B1944+22;296.603708;22.749833;1.334450;140.00;
2211;J1946+24;296.500000;23.966667;4.729000;96.00;
2212;J1946+2535;296.704583;25.597639;0.515167;248.81;
2213;J1946+2611;296.690875;26.197000;0.435060;165.00;
2214;B1943-29;296.715558;-29.229750;0.959448;44.31;
2215;J1946+3417;296.604716;34.287410;0.003170;110.00;
2216;J1947+0915;296.942583;9.252222;1.480744;94.00;
2217;J1947+10;296.900000;10.733333;1.110944;149.00;
2218;J1947+1957;296.830979;19.952331;0.157509;185.80;
2219;J1947-4215;296.775000;-42.250000;1.798069;35.00;
2220;J1948+2551;297.073246;25.864431;0.196627;289.27;
2221;B1946+35;297.104195;35.669738;0.717311;129.07;
2222;J1949+2306;297.280500;23.115417;1.319373;196.30;
2223;B1946-25;297.355894;-25.400273;0.957617;23.07;
2224;J1949+3106;297.373494;31.101064;0.013138;164.13;
2225;J1950+05;297.741667;5.583333;0.455934;71.00;
2226;J1950+2414;297.687766;24.249157;0.004305;142.09;
2227;J1951+1123;297.784375;11.390333;5.094083;31.29;
2228;B1949+14;298.025647;14.124829;0.275026;31.46;
2229;J1952+2630;298.153500;26.507798;0.020732;315.34;
2230;B1951+32;298.242525;32.877919;0.039531;45.01;
2231;J1953+1149;298.447792;11.828500;0.851890;140.03;
2232;J1953+1846A;298.441667;18.778333;0.004888;117.00;
2233;J1953+2732;298.282500;27.546722;1.333965;195.40;
2234;J1953+67;298.250000;67.033333;0.008565;57.20;
2235;B1952+29;298.593975;29.388136;0.426677;7.93;
2236;J1954+43;298.750000;43.833333;1.386961;130.00;
2237;J1955+2527;298.997480;25.450956;0.004873;209.97;
2238;B1953+29;298.866150;29.145407;0.006133;104.50;
2239;B1953+50;298.828182;50.998692;0.518938;31.97;
2240;J1956+0838;299.217750;8.638000;0.303911;68.20;
2241;J1956-28;299.000000;-27.883333;0.260014;45.69;
2242;J1957+2516;299.250000;25.266667;0.003960;44.00;
2243;J1957+2831;299.330822;28.528845;0.307683;138.99;
2244;B1957+20;299.903208;20.804201;0.001607;29.12;
2245;J1959+3620;299.908458;36.341417;0.406081;273.00;
2246;J2001+42;300.500000;42.716667;0.719161;55.00;
2247;J2002+1637;300.699042;16.621306;0.276497;94.39;
2248;J2002+30;300.741667;30.583333;0.421794;196.00;
2249;B2000+32;300.518436;32.288420;0.696761;142.21;
2250;B2000+40;300.683460;40.848307;0.905067;131.33;
2251;B2002+31;301.217860;31.619448;2.111265;234.82;
2252;J2004+3429;301.195708;34.488250;0.240953;351.00;
2253;J2005-0020;301.432290;-0.339429;2.279661;35.93;
2254;J2005+3547;301.322888;35.790389;0.615034;401.60;
2255;J2005+3552;301.447917;35.873417;0.307943;455.00;
2256;B2003-08;301.568196;-8.117199;0.580871;32.39;
2257;J2006+3102;301.545833;31.034167;0.163695;107.16;
2258;J2007+0809;301.806250;8.159167;0.325724;53.90;
2259;J2007+0910;301.992096;9.170258;0.458735;48.60;
2260;J2007+20;301.750000;20.350000;4.634000;67.00;
2261;J2007+2722;301.815953;27.379976;0.024497;127.00;
2262;J2007+3120;301.787550;31.347650;0.608205;191.50;
2263;J2008+2513;302.147842;25.225100;0.589196;60.55;
2264;J2009+3326;302.454833;33.436167;1.438369;263.60;
2265;J2010-1323;302.691332;-13.398896;0.005223;22.16;
2266;J2010+2845;302.521117;28.758103;0.565369;112.47;
2267;J2010+3230;302.610417;32.502028;1.442448;371.80;
2268;J2011+3331;302.770525;33.523511;0.931733;298.58;
2269;J2012-2029;303.194167;-20.491944;0.544002;37.67;
2270;J2013-0649;303.323961;-6.818164;0.580187;63.36;
2271;J2013+3058;303.392721;30.980747;0.276028;148.70;
2272;B2011+38;303.293196;38.762031;0.230194;238.22;
2273;J2015+2524;303.802917;25.408694;2.303299;13.00;
2274;J2016+1948;304.239348;19.797663;0.064940;33.81;
2275;J2017+0603;304.344602;6.051547;0.002896;23.92;
2276;J2017+2043;304.370575;20.725528;0.537143;61.50;
